post_id,post_date,post_caption,clean_caption,post_likes,comments,clean_comments,sentiment_analysis
3380048895381055392,2024-05-31 11:00:00,"المبدعة @nesmaelgoharyofficial اختارت اكتر من سوتس بتصميمات مختلفة اللى تقدر تظهر شخصيتها القوة والثقة بالنفس فى العمل.🤵🏻‍♀️
قوليلنا وانت عجبك ايه اكتر 😌
.
اطلبيه الان من خلال موقعنا للحصول على خصم ١٠٪؜ عند استخدامك كود (M10)
 اللينك الويب سايت فى البايو 

‏#mlameh #fashion #business #formal",المبدعة  اختارت اكتر من سوتس بتصميمات مختلفة اللى تقدر تظهر شخصيتها القوة والثقة بالنفس فى العمل.🤵🏻‍♀️ قوليلنا وانت عجبك ايه اكتر 😌 . اطلبيه الان من خلال موقعنا للحصول على خصم ٪؜ عند استخدامك كود (M)  اللينك الويب سايت فى البايو   ‏   ,6140,"['ليش مش كل كلوكشن متوفر في الويبسايت؟؟ طيب احنا بمكان مافيهوش فرع ملامح نشتري ازاي🤷🏻\u200d♀️', '❤️❤️', 'hm', '❤️❤️❤️❤️', 'Very chic 😍', 'عاوزين بدلة سكيرت تنفع للمحجبات', 'Hm', 'بكام الكرافات؟', 'Hm each plz?', 'السعر لو سمحت؟', '🔥🔥🔥❤️❤️❤️', '♥️😍', 'Hm', 'Hm', 'السعر كام', 'H.m', 'بكام', 'سعر م فضلك', 'العنوان فين من فضلك']","['ليش مش كل كلوكشن متوفر في الويبسايت؟؟ طيب احنا بمكان مافيهوش فرع ملامح نشتري ازاي🤷🏻\u200d♀️', '❤️❤️', 'hm', '❤️❤️❤️❤️', 'Very chic 😍', 'عاوزين بدلة سكيرت تنفع للمحجبات', 'Hm', 'بكام الكرافات؟', 'Hm each plz?', 'السعر لو سمحت؟', '🔥🔥🔥❤️❤️❤️', '♥️😍', 'Hm', 'Hm', 'السعر كام', 'H.m', 'بكام', 'سعر م فضلك', 'العنوان فين من فضلك']","['negative', 'positive', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3379505189842806913,2024-05-30 17:00:34,"Perfect for the Professional Woman:
This suit is designed for the modern businesswoman who values both fashion and functionality.🖤🤵🏻‍♀️

Mlameh business line is available now .. get your fav look ✨
Get it now with 10% off using promo code (M10) 
check it on website :LINK IN BIO

Blazer code: S5128
Pants code :S5128/2

#mlameh #fashion #business #formal",Perfect for the Professional Woman This suit is designed for the modern businesswoman who values both fashion and functionality.🖤🤵🏻‍♀️  Mlameh business line is available now .. get your fav look ✨ Get it now with % off using promo code (M)  check it on website LINK IN BIO  Blazer code S Pants code S/     ,90,"['بكام', 'Hm', 'Wooow']","['بكام', 'Hm', 'Wooow']","['neutral', 'neutral', 'positive']"
3379323973367319298,2024-05-30 11:00:31,"بتدورى على اوتفيت يكون فى دولابك بيرز مظهرك وجمالك وقوتك!؟
السوتس الكتان الكت هو الحل لانها هتفضل عنصر اساسي فى دولابك إلي الأبد

Mlameh business line is available now .. get your fav look ✨
Get it now with 10% off using promo code (M10) 
check it on website : LINK IN BIO

Blazer code: S5249
Pants code :S5249/1

#mlameh #fashion #business #formal",بتدورى على اوتفيت يكون فى دولابك بيرز مظهرك وجمالك وقوتك!؟ السوتس الكتان الكت هو الحل لانها هتفضل عنصر اساسي فى دولابك إلي الأبد  Mlameh business line is available now .. get your fav look ✨ Get it now with % off using promo code (M)  check it on website  LINK IN BIO  Blazer code S Pants code S/     ,91,"['Hm', 'بكام', 'H.m', 'Hm', 'H.m', 'Hm', 'Hm', 'Hm', 'بكام  الطقم', 'H.m?', 'Hm', 'كم سعر الطقم', 'شفتة علي البلوجر نسمة الصراحة زودتة جمال لاكن انا لو بشتري وشفتة علي المودل استحالة اشترية @nesmaelgoharyofficial']","['Hm', 'بكام', 'H.m', 'Hm', 'H.m', 'Hm', 'Hm', 'Hm', 'بكام  الطقم', 'H.m?', 'Hm', 'كم سعر الطقم', 'شفتة علي البلوجر نسمة الصراحة زودتة جمال لاكن انا لو بشتري وشفتة علي المودل استحالة اشترية ']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'negative']"
3378828472907522726,2024-05-29 18:36:03,"‏‎بتحبي تبان شخصيتك قوية في الشغل؟ يبقي البدلة دى  هي الخيار الأمثل!
‏‎لانها بتضيف لمسة من الرقي إلى مظهرك،وبتوفرلك الراحة طوال اليوم.

Mlameh business line is available now .. get your fav look ✨
Get it now with 10% off using promo code (M10) 
check it on website : LINK IN BIO

Blazer code: S5191
Pants code :S5191/1

#mlameh #fashion #business #formal",‏‎بتحبي تبان شخصيتك قوية في الشغل؟ يبقي البدلة دى  هي الخيار الأمثل! ‏‎لانها بتضيف لمسة من الرقي إلى مظهرك،وبتوفرلك الراحة طوال اليوم.  Mlameh business line is available now .. get your fav look ✨ Get it now with % off using promo code (M)  check it on website  LINK IN BIO  Blazer code S Pants code S/     ,86,"['سعر الطقم كام ومقاساته والوانه', 'بكام البليزر', 'بكام لو سمحتي', '👏👏👏👏Love ❤️']","['سعر الطقم كام ومقاساته والوانه', 'بكام البليزر', 'بكام لو سمحتي', '👏👏👏👏Love ❤️']","['neutral', 'neutral', 'neutral', 'positive']"
3378605864165410447,2024-05-29 11:13:46,"The rich, elegant white Linen blazer  for women is a stylish and sophisticated choice for professional settings.✨🤍

Mlameh business line is available now .. get your fav look ✨
Get it now with 10% off using promo code (M10) 
check it on website :LINK IN BIO

Blazer code: S5025/2
Pants code :S5122

#mlameh #fashion #business #formal","The rich, elegant white Linen blazer  for women is a stylish and sophisticated choice for professional settings.✨🤍  Mlameh business line is available now .. get your fav look ✨ Get it now with % off using promo code (M)  check it on website LINK IN BIO  Blazer code S/ Pants code S     ",217,"['Hm blazer and the pant', 'بكام لو سمحت', 'Hm', 'بكام لو سمحت', 'Hm', 'بكام لو سمحت', '❤️❤️🔥🔥', 'بكام', '❤️❤️❤️']","['Hm blazer and the pant', 'بكام لو سمحت', 'Hm', 'بكام لو سمحت', 'Hm', 'بكام لو سمحت', '❤️❤️🔥🔥', 'بكام', '❤️❤️❤️']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive']"
3378081752603101078,2024-05-28 17:52:27,"‎الفيست الكلاسيك بيضفي لمسه جمالية عصرية وأنيقة. واختيار مثالي المناسبات الرسمية والمهنيه🤵🏻‍♀️✨

Mlameh business line is available now .. get your fav look ✨
Get it now with 10% off using promo code (M10) 
check it on website :mlameh.cim
Vest code: S5107
Pants code :S5103

#mlameh #fashion #business #formal",‎الفيست الكلاسيك بيضفي لمسه جمالية عصرية وأنيقة. واختيار مثالي المناسبات الرسمية والمهنيه🤵🏻‍♀️✨  Mlameh business line is available now .. get your fav look ✨ Get it now with % off using promo code (M)  check it on website mlameh.cim Vest code S Pants code S     ,101,"['سعره وخامته ومقاساته من فضلك ؟', 'H M ?', 'بكام', 'Hm? Vest', 'Very cool ❤️']","['سعره وخامته ومقاساته من فضلك ؟', 'H M ?', 'بكام', 'Hm? Vest', 'Very cool ❤️']","['neutral', 'neutral', 'neutral', 'neutral', 'positive']"
3377874426226991773,2024-05-28 11:06:14,"These elegant vest details add a sophisticated touch. While the linen fabric ensures comfort🖤🤵🏻‍♀️

Get it now with 10% off using promo code (M10) 
check it on website : LINK IN BIO

Vest code: S5107

#mlameh #fashion #business #formal",These elegant vest details add a sophisticated touch. While the linen fabric ensures comfort🖤🤵🏻‍♀️  Get it now with % off using promo code (M)  check it on website  LINK IN BIO  Vest code S     ,342,"['بكام ال set كامله والمقاسات ؟؟', 'Hm', 'Hm', 'Vest h.m', '🔥🔥🔥', 'Hm']","['بكام ال set كامله والمقاسات ؟؟', 'Hm', 'Hm', 'Vest h.m', '🔥🔥🔥', 'Hm']","['neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral']"
3377310533016553842,2024-05-27 16:20:10,"Perfect for professional settings or formal events, this suit offers both style and comfort🤵🏻‍♀️✨

Mlameh business line is available now .. get your fav look ✨
Get it now with 10% off using promo code (M10) 
check it on website : LINK IN BIO
Blazer code: S5097
Pants code :S5183

#mlameh #fashion #business #formal","Perfect for professional settings or formal events, this suit offers both style and comfort🤵🏻‍♀️✨  Mlameh business line is available now .. get your fav look ✨ Get it now with % off using promo code (M)  check it on website  LINK IN BIO Blazer code S Pants code S     ",118,"['بكام', 'سعر', 'البنطلون بكام', 'بكام', 'بكام', 'Elegant 😍']","['بكام', 'سعر', 'البنطلون بكام', 'بكام', 'بكام', 'Elegant 😍']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive']"
3377094498292319303,2024-05-27 09:10:58,"Explore your feminine side with our new suit 🤵🏻‍♀️

Mlameh business line is available now .. get your fav look ✨

Get it now with 10% off using promo code (M10) 
check it on website : LINK IN BIO

Vest code: S5115
Pants code : S5115/1

#mlameh #fashion #business #formal",Explore your feminine side with our new suit 🤵🏻‍♀️  Mlameh business line is available now .. get your fav look ✨  Get it now with % off using promo code (M)  check it on website  LINK IN BIO  Vest code S Pants code  S/     ,118,"['Hm', '😍😍😍very chic', 'hm', 'بكام', 'Hm', 'بكام']","['Hm', '😍😍😍very chic', 'hm', 'بكام', 'Hm', 'بكام']","['neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral']"
3376602076122536392,2024-05-26 16:54:55,"وقت الخروج من الشغل 🫣🚶🏻‍♀️مين بتكون كده؟😂

Mlameh business line is available now .. get your fav look ✨
Get it now with 10% off using promo code (M10) 
check it on website : link in bio
#mlameh #fashion #business #formal",وقت الخروج من الشغل 🫣🚶🏻‍♀️مين بتكون كده؟😂  Mlameh business line is available now .. get your fav look ✨ Get it now with % off using promo code (M)  check it on website  link in bio    ,3633,"['موديلاتكو حلوة اوي وذوقها راقي❤️', 'الحاجات دى موجودة فى فرع مدينتى الجديد؟', 'هو ليه مش كل الكولكشن موجود فى site ولا حتى فى stores فى طنطا !', 'تحفه بجد ❤️❤️\U0001faf6🏻\U0001f979', '😍😍😍👏👏👏', '🔥🔥🔥🔥🔥🔥🔥🔥', 'Big wow❤', 'طب اي بقي ي ملامح م كفايه ابداع وجمال فلسنه🙂😂', '@_lamaelnajjar_ أياام😂']","['موديلاتكو حلوة اوي وذوقها راقي❤️', 'الحاجات دى موجودة فى فرع مدينتى الجديد؟', 'هو ليه مش كل الكولكشن موجود فى site ولا حتى فى stores فى طنطا !', 'تحفه بجد ❤️❤️\U0001faf6🏻\U0001f979', '😍😍😍👏👏👏', '🔥🔥🔥🔥🔥🔥🔥🔥', 'Big wow❤', 'طب اي بقي ي ملامح م كفايه ابداع وجمال فلسنه🙂😂', ' أياام😂']","['positive', 'neutral', 'negative', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral']"
3375705194173279964,2024-05-25 11:10:39,"V-neck vest and wide-leg trousers, it exudes a modern and chic aesthetic. Perfect for professional settings or formal events🤵🏻‍♀️✨

Mlameh business line is available now .. get your fav look ✨
Get it now with 10% off using promo code (M10) 
check it on website :mlameh.cim
Vest code: S5107
Pants code :S5103

#mlameh #fashion #business #formal","V-neck vest and wide-leg trousers, it exudes a modern and chic aesthetic. Perfect for professional settings or formal events🤵🏻‍♀️✨  Mlameh business line is available now .. get your fav look ✨ Get it now with % off using promo code (M)  check it on website mlameh.cim Vest code S Pants code S     ",165,"['Hm', 'بكام والمقاسات ايه', 'بكام والخامه ايه', 'بكام الفيست لو سمحتي', 'بكام', '😍😍😍', 'بكام']","['Hm', 'بكام والمقاسات ايه', 'بكام والخامه ايه', 'بكام الفيست لو سمحتي', 'بكام', '😍😍😍', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral']"
3374971422809229440,2024-05-24 10:52:47,"Vests are so on trend but don't worry if you're not sure what to buy. The Best Stylish Vests to Wear in work💙

Mlameh business line is available now .. get your fav look ✨
Get it now with 10% off using promo code (M10) 
check it on website :LINK IN BIO

Vest code: S5107
Pants code :S5103

#mlameh #fashion #business #formal",Vests are so on trend but dont worry if youre not sure what to buy. The Best Stylish Vests to Wear in work💙  Mlameh business line is available now .. get your fav look ✨ Get it now with % off using promo code (M)  check it on website LINK IN BIO  Vest code S Pants code S     ,132,"['Hm', 'Hm', '🔥🔥🔥🔥', '😍😍😍😍😍', 'Hm?', 'H.m']","['Hm', 'Hm', '🔥🔥🔥🔥', '😍😍😍😍😍', 'Hm?', 'H.m']","['neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral']"
3374453337916421209,2024-05-23 17:46:18,"Working with friends makes the place better, Formal in new way🤵🏻‍♀️🤍

Mlameh business line is available now .. get your fav look ✨

Get it now with 10% off using promo code (M10) 
check it on website :mlameh.com
#mlameh #fashion #business #formal","Working with friends makes the place better, Formal in new way🤵🏻‍♀️🤍  Mlameh business line is available now .. get your fav look ✨  Get it now with % off using promo code (M)  check it on website mlameh.com    ",429,"['😢😢', 'البليزر البيج الطويل القط بالبنطلون بكام', 'I love it 👏', '😍👏👏', '👏👏👏', 'Wowwww🔥🔥', '😍😍😍😍😍', '🔥🔥🔥🔥']","['😢😢', 'البليزر البيج الطويل القط بالبنطلون بكام', 'I love it 👏', '😍👏👏', '👏👏👏', 'Wo', '😍😍😍😍😍', '🔥🔥🔥🔥']","['negative', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive']"
3374250430013404416,2024-05-23 11:00:18,"Discover a haven of sophistication with our new linen blazer 🤎

Mlameh business line is available now .. get your fav look ✨
Get it now with 10% off using promo code (M10) 
check it on website :Link In Bio

Blazer code: S5025
Pants code :80219

#mlameh #fashion #business #formal",Discover a haven of sophistication with our new linen blazer 🤎  Mlameh business line is available now .. get your fav look ✨ Get it now with % off using promo code (M)  check it on website Link In Bio  Blazer code S Pants code      ,323,"['البليزر بكام ؟', 'فيه منه اسود', 'Hm please', 'بكام', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm', 'Bkam', 'بكام البليزر', 'Hm', 'To7faaa🔥🔥🔥🔥']","['البليزر بكام ؟', 'فيه منه اسود', 'Hm please', 'بكام', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm', 'Hm', 'Bkam', 'بكام البليزر', 'Hm', 'Tofaaa🔥🔥🔥🔥']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive']"
3373733158890766317,2024-05-22 18:03:37,"Being classy isn’t a choice it’s a lifestyle 🤵🏻‍♀️😌

Mlameh business line is available now .. get your fav look ✨
Get it now with 10% off using promo code (M10) 
check it on website :Link In Bio

Blazer code: S5191
Pants code : S5191/1

#mlameh #fashion #business #formal",Being classy isn’t a choice it’s a lifestyle 🤵🏻‍♀️😌  Mlameh business line is available now .. get your fav look ✨ Get it now with % off using promo code (M)  check it on website Link In Bio  Blazer code S Pants code  S/     ,289,"['بكام البدلة كاملة لو سمحت', 'Hm', 'Hm', 'Hm', 'Hm', 'بكام البليزر', 'Hm?', 'ممكن السعر موجوده في فرع المنصوره', 'H.m', 'بكام', 'بسم الله ماشاء الله ❤️❤️👏👏👏😍😍', 'تسلم ايدكم 😍😍😍😍', 'بكام']","['بكام البدلة كاملة لو سمحت', 'Hm', 'Hm', 'Hm', 'Hm', 'بكام البليزر', 'Hm?', 'ممكن السعر موجوده في فرع المنصوره', 'H.m', 'بكام', 'بسم الله ماشاء الله ❤️❤️👏👏👏😍😍', 'تسلم ايدكم 😍😍😍😍', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral']"
