post_id,post_date,post_caption,clean_caption,post_likes,comments,clean_comments,sentiment_analysis
3336660103128533880,2024-04-01 14:15:02,"now you can match your clothing with your instruments🎀🎼
IMPORTANT: read until the end.

#stradivarius #stradilooks",now you can match your clothing with your instruments🎀🎼 IMPORTANT read until the end.   ,10669,"['❤🔥', '😂😂😂😂 Me encanta!!!', 'I also thought what a creative ad :D', '👏👏👏👏👏👏', 'Where is the violin?', '🎸🎸🎸🎸🎸', '😂😂😂😂', 'I actually got excited😭', '😂', 'Loved itttt😂😂😍', '😂😂😂', 'Hahahha', '😍😂', ""I'm a musician and I was actually excited, now I'm disappointed 😢"", '😂😂😂', 'I’m a singer and i was happy 💔\U0001f979', '😂😂😂😂😂😂', 'I thought it was about instrument cases 😢 hahahaha', 'Sinds wanneer duurt verzenden 14 dagen??', '😂😂😂', '😂😂😂😂', 'Seriously though, can we get clothing with music themed prints and motifs? Maybe a tee shirt with a guitar design or music note', 'The year’s april1s joke😭', 'Haha and I was thinking- what a great and creative idea.. 🤷\u200d♀️🙈', 'hahahahaa aprilfools🤪', 'Lameeeeeeeeeee 🥱🥱🥱🥱🥱🥱🥱']","['❤🔥', '😂😂😂😂 Me encanta!!!', 'I also thought what a creative ad D', '👏👏👏👏👏👏', 'Where is the violin?', '🎸🎸🎸🎸🎸', '😂😂😂😂', 'I actually got excited😭', '😂', 'Loved itttt😂😂😍', '😂😂😂', 'Hahahha', '😍😂', 'Im a musician and I was actually excited, now Im disappointed 😢', '😂😂😂', 'I’m a singer and i was happy 💔\U0001f979', '😂😂😂😂😂😂', 'I thought it was about instrument cases 😢 hahahaha', 'Sinds wanneer duurt verzenden  dagen??', '😂😂😂', '😂😂😂😂', 'Seriously though, can we get clothing with music themed prints and motifs? Maybe a tee shirt with a guitar design or music note', 'The year’s aprils joke😭', 'Haha and I was thinking- what a great and creative idea.. 🤷\u200d♀️🙈', 'hahahahaa aprilfools🤪', 'Lameeeeeeeeeee 🥱🥱🥱🥱🥱🥱🥱']","['positive', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'negative', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'negative', 'neutral', 'neutral', 'negative']"
3336108971280655046,2024-03-31 20:00:02,"analogue shooting of the linen-blend📽️

#stradivarius #stradilooks",analogue shooting of the linen-blend📽️   ,4340,"['L precio tiene el bolso blanco y rojo....el pág no lo encuentro 😍😍', 'When does this collection drop?? Love the bag!', 'Hola..desde España 😂😂😍😍', 'Lovely 🙌❤', 'Great 🌈', 'Wow😍', '❤❤❤', 'Pensé que era @yuyacst', '@wawnex markamızı sizlerin hizmetine sunmuş bulunmaktayız. Siz değerli dostlarımızdan destekler beklemekteyiz. Eşiniz, dostunuz veya sevdiklerinizle paylaşarak yorum yaparak sayfamızı önermeniz için rica ederiz.', '@stradivarius Sois unos sin vergüenzas. Llevo más de 12 días esperando recibir un pedido, sin ningún tipo de explicación']","['L precio tiene el bolso blanco y rojo....el pág no lo encuentro 😍😍', 'When does this collection drop?? Love the bag!', 'Hola..desde España 😂😂😍😍', 'Lovely 🙌❤', 'Great 🌈', 'Wow😍', '❤❤❤', 'Pensé que era ', ' markamızı sizlerin hizmetine sunmuş bulunmaktayız. Siz değerli dostlarımızdan destekler beklemekteyiz. Eşiniz, dostunuz veya sevdiklerinizle paylaşarak yorum yaparak sayfamızı önermeniz için rica ederiz.', ' Sois unos sin vergüenzas. Llevo más de  días esperando recibir un pedido, sin ningún tipo de explicación']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral', 'neutral', 'negative']"
3335334171629173113,2024-03-30 18:20:38,"linen blend & lightweight fabric collection will be a summer must-have💐🌾🌷🌸

#stradivarius #stradilooks",linen blend & lightweight fabric collection will be a summer must-have💐🌾🌷🌸   ,5085,"['Gorgeous!!😍✨', '❤️', '😍😍😍😍', '❣️💫😍😍😍😍', '😍😍😍', '❤️', 'Loovee it❤️❤️❤️', 'Acabo de comprar unos tenis y una bolsa, me encantaron']","['Gorgeous!!😍✨', '❤️', '😍😍😍😍', '❣️💫😍😍😍😍', '😍😍😍', '❤️', 'Loovee it❤️❤️❤️', 'Acabo de comprar unos tenis y una bolsa, me encantaron']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
3334476372204744948,2024-03-29 13:58:19,"linen-blend: best for the heat💐💐💐

#stradivarius #stradilooks",linen-blend best for the heat💐💐💐   ,3924,"['Absolutely stunning!!😍🧡', 'Love it🤍🤍🤍', 'Lindas e maravilhosas adorei beleza natural arte! 😮', '💛💛', '😍😍😍', 'Amazing linen styles 😍', '😍😍😍😍', '😍😍😍😍😍😍', '😍😍', '❤️❤️❤️❤️❤️❤️❤️', 'Me encantan los quiero todos 😍', 'In the heart💕💕💕', '❤️❤️❤️❤️❤️😍', '❤️🔥', 'İsmine önem verdiği kadar keşke trendyolda alınan ürünlere de aynı şekilde değer verse gömlek çanta aldım çanta fermuar kırık gömlek düğmeler kırık helal valla']","['Absolutely stunning!!😍🧡', 'Love it🤍🤍🤍', 'Lindas e maravilhosas adorei beleza natural arte! 😮', '💛💛', '😍😍😍', 'Amazing linen styles 😍', '😍😍😍😍', '😍😍😍😍😍😍', '😍😍', '❤️❤️❤️❤️❤️❤️❤️', 'Me encantan los quiero todos 😍', 'In the heart💕💕💕', '❤️❤️❤️❤️❤️😍', '❤️🔥', 'İsmine önem verdiği kadar keşke trendyolda alınan ürünlere de aynı şekilde değer verse gömlek çanta aldım çanta fermuar kırık gömlek düğmeler kırık helal valla']","['positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'negative']"
3333751900107543775,2024-03-28 14:01:07,"our looks through the spyhole🤳🏼🩷🫰🏼
this is how we were received in Gran Vía, Madrid

#stradivarius #stradilooks","our looks through the spyhole🤳🏼🩷🫰🏼 this is how we were received in Gran Vía, Madrid   ",5410,"['yesss💓💓', 'Obsessed', 'Equipazoooo!!!!❤❤❤', 'L❤ve  it!!! 🔥🔥🔥', 'Супер жахливе обслуговування та не культурне ставлення до клієнтів!!! Товар з браком!!!', 'ودي بفستان العيد من عندكم 😢😫😫 دعواتكم ربي اجعل لنا في رمضان معجزة \n\u200fغفيرة تهتز لها أيامنا وتخضر لها حياتنا يارب ..', 'Beleza natural arte!❤️', '😍😍😍😍', '😍😍😍', '😍😍😍', '😍🔥', 'Love ❤❤❤❤', 'Amo 😍', '👏👏👏😍', '🔥', '😍🔥❤', '@paula_12712 mira']","['yesss💓💓', 'Obsessed', 'Equipazoooo!!!!❤❤❤', 'L❤ve  it!!! 🔥🔥🔥', 'Супер жахливе обслуговування та не культурне ставлення до клієнтів!!! Товар з браком!!!', 'ودي بفستان العيد من عندكم 😢😫😫 دعواتكم ربي اجعل لنا في رمضان معجزة  \u200fغفيرة تهتز لها أيامنا وتخضر لها حياتنا يارب ..', 'Beleza natural arte!❤️', '😍😍😍😍', '😍😍😍', '😍😍😍', '😍🔥', 'Love ❤❤❤❤', 'Amo 😍', '👏👏👏😍', '🔥', '😍🔥❤', ' mira']","['positive', 'positive', 'positive', 'positive', 'negative', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral']"
3333103500143915515,2024-03-27 16:30:27,"the perfect “something blue” to wear💙 

#stradivarius #stradilooks",the perfect “something blue” to wear💙    ,32269,"['Will you be restocking the gold round earrings? 💕', '!Muy fan de este color¡¡¡🔝🔝🔝', 'Holaaa buenas soy de Colombia que precio tienen', 'туфелка есть, а где У ?', 'WOW!!!!', 'In loooove 🦋💙💙', 'Coooooool!!!🔥🔥🔥🔥❤', 'Que precio 😍', 'Wow adorable 🦋', '❤❤', '❤️', '😍', 'Could you please restock Black belted smart trousers in Turkey??🤍🤍\nSize 38', 'I love it 💞💐💞💐💞', 'Hl me interesan que cuestan', '❤️❤️❤️❤️❤️', '💙💙💙💙😍😍😍😍😍😍', 'Do you have lower heels?', 'São lindos❤️', 'Bellisimoooos 😍', 'Buenas tardes que precio tienen estos tacones por favor', '@aleacerosc 😍😍😍😍', 'Gorge 😍', '💙💙', 'Couldn’t find it on the website,could you please share the details or code? Thanks', 'Precio?', '@amira_oua 😍', '💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙', ""J'ai cru que c'était une chaussure barbie 🤣"", '❤wow', '😍😍😍😍', 'The bun ruined it for me. Lookw better off', 'Fabulous👏❤️', '😍perfecto', '💙💙💙', '\U0001fae0\U0001fae0\U0001fae0', 'Wow so Beautiful😍😍😍😍👏👏👏❤️', 'Obsessed 🌊 True blue', 'Me encanta 😍😍😍', '😍😍😍😍😍😍😍', 'WoW 😮🔥', '💜', 'Bellos💙', '😍😍😍', 'Love blue 💙😍', '❤', '🔥', '🔥🔥', '🫐💙', '😍😍😍😍', '😍😍', 'چقد قشنگ', '❤❤❤', '❤', '🔥🔥🔥', '😍😍', '\U0001f6df☀️', '💙💙💙💙💥💥💥💥💥', '😍😍😍😍', '\U0001f979\U0001fa75', '😍😍', '😍', 'آبی', 'Blue is perfect, i love this color.🔥', '🔥🙌', 'I❤️it', '😍😍', 'I love this colour 💖', 'Good looking shoe', 'The most beautiful video I have ever watched 😍', '🌊☀️', ""J'adore 😍"", 'Beautiful work', 'Cgi teknolojisi müthiş yorumlanmış👏', 'Nice😍', ""❤️❤️ It's a pity that I can't wear them"", 'Wao', '😍', '😍', '🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸', 'Xojeli manti 🔥', '❤️❤️❤️', 'Amazing', 'Moriiii😍', '@adnan.yabroudi']","['Will you be restocking the gold round earrings? 💕', '!Muy fan de este color¡¡¡🔝🔝🔝', 'Holaaa buenas soy de Colombia que precio tienen', 'туфелка есть, а где У ?', 'WOW!!!!', 'In loooove 🦋💙💙', 'Coooooool!!!🔥🔥🔥🔥❤', 'Que precio 😍', 'Wow adorable 🦋', '❤❤', '❤️', '😍', 'Could you please restock Black belted smart trousers in Turkey??🤍🤍 Size ', 'I love it 💞💐💞💐💞', 'Hl me interesan que cuestan', '❤️❤️❤️❤️❤️', '💙💙💙💙😍😍😍😍😍😍', 'Do you have lower heels?', 'São lindos❤️', 'Bellisimoooos 😍', 'Buenas tardes que precio tienen estos tacones por favor', ' 😍😍😍😍', 'Gorge 😍', '💙💙', 'Couldn’t find it on the website,could you please share the details or code? Thanks', 'Precio?', ' 😍', '💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙', 'Jai cru que cétait une chaussure barbie 🤣', '❤wow', '😍😍😍😍', 'The bun ruined it for me. Lookw better off', 'Fabulous👏❤️', '😍perfecto', '💙💙💙', '\U0001fae0\U0001fae0\U0001fae0', 'Wow so Beautiful😍😍😍😍👏👏👏❤️', 'Obsessed 🌊 True blue', 'Me encanta 😍😍😍', '😍😍😍😍😍😍😍', 'WoW 😮🔥', '💜', 'Bellos💙', '😍😍😍', 'Love blue 💙😍', '❤', '🔥', '🔥🔥', '🫐💙', '😍😍😍😍', '😍😍', 'چقد قشنگ', '❤❤❤', '❤', '🔥🔥🔥', '😍😍', '\U0001f6df☀️', '💙💙💙💙💥💥💥💥💥', '😍😍😍😍', '\U0001f979\U0001fa75', '😍😍', '😍', 'آبی', 'Blue is perfect, i love this color.🔥', '🔥🙌', 'I❤️it', '😍😍', 'I love this colour 💖', 'Good looking shoe', 'The most beautiful video I have ever watched 😍', '🌊☀️', 'Jadore 😍', 'Beautiful work', 'Cgi teknolojisi müthiş yorumlanmış👏', 'Nice😍', '❤️❤️ Its a pity that I cant wear them', 'Wao', '😍', '😍', '🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸', 'Xojeli manti 🔥', '❤️❤️❤️', 'Amazing', 'Moriiii😍', '.yabroudi']","['positive', 'positive', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'positive', 'negative', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'positive', 'neutral']"
3332387844817807464,2024-03-26 16:46:49,"the new utility is also romantic🍋

#stradivarius #stradilooks",the new utility is also romantic🍋   ,6455,"['😍😍', '😍', 'What’s the style number for those pants', 'good afternoon, when will you open in Kyiv?', '❤️', 'are u ever gonna send my order or?', 'Could you please restock Black belted smart trousers in Turkey??🤍🤍\nSize 38', 'Please 🙏 open store in Puerto Rico, Please 🙏, love your clothes', 'The Gold Night collection is very bad👎🏻', 'Jeans modello?', '😍😍', 'The last group is very bad', 'Envíos a Colombia?', 'Why can a product that is not available be sold and returned?  @stradivarius ım so angry 😡😡😡']","['😍😍', '😍', 'What’s the style number for those pants', 'good afternoon, when will you open in Kyiv?', '❤️', 'are u ever gonna send my order or?', 'Could you please restock Black belted smart trousers in Turkey??🤍🤍 Size ', 'Please 🙏 open store in Puerto Rico, Please 🙏, love your clothes', 'The Gold Night collection is very bad👎🏻', 'Jeans modello?', '😍😍', 'The last group is very bad', 'Envíos a Colombia?', 'Why can a product that is not available be sold and returned?   ım so angry 😡😡😡']","['positive', 'positive', 'neutral', 'neutral', 'positive', 'negative', 'neutral', 'positive', 'negative', 'neutral', 'positive', 'negative', 'neutral', 'negative']"
3331662087854284366,2024-03-25 16:44:52,"dots invade the last drops⚫️

#stradivarius #stradilooks",dots invade the last drops⚫️   ,4787,"['❤️', '😍😍', '😍😍😍', '😍😍😍😍😍😍', '❤️', '💯😍', '🤍🖤🤍🖤', 'so funny! ⚫⚫⚫', 'Hola, necesito atención de su equipo de soporte, he sido estafada por alguien que se hace pasar por su marca.', 'Puntos no!!! Se llaman lunares y es muy típico de España.']","['❤️', '😍😍', '😍😍😍', '😍😍😍😍😍😍', '❤️', '💯😍', '🤍🖤🤍🖤', 'so funny! ⚫⚫⚫', 'Hola, necesito atención de su equipo de soporte, he sido estafada por alguien que se hace pasar por su marca.', 'Puntos no!!! Se llaman lunares y es muy típico de España.']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral', 'neutral', 'negative', 'neutral']"
3331056766236462541,2024-03-24 20:42:12,"the perfect basic is here🩷💙💛💚

#stradivarius #stradilooks",the perfect basic is here🩷💙💛💚   ,5254,"['😍', '💜', '🙌', 'Üretiyoruz Türkiye de ve çok şık duruyor süperrr']","['😍', '💜', '🙌', 'Üretiyoruz Türkiye de ve çok şık duruyor süperrr']","['positive', 'positive', 'positive', 'positive']"
3330303565681765657,2024-03-23 19:45:43,"how to make a suit become your new favorite look🤳🏼

#stradivarius #stradilooks",how to make a suit become your new favorite look🤳🏼   ,7702,"['Worldwide shipping? Chile?', '❤️', '❤️', 'the model🤩🤩🔝🔝', 'Price', '😍😍😍👏👏👏', 'I love this! Perfect for holiday 😍', '🙌', '❤️🙌', 'Los tenis precio', 'Muy 🔝', 'Esta ropa se está repi', 'Favourite model @vic_moretti', '🤩🤩🤩🤩 topisimaa @vic_moretti', 'guapaaa @vic_moretti ❤', 'Hermosa @vic_moretti']","['Worldwide shipping? Chile?', '❤️', '❤️', 'the model🤩🤩🔝🔝', 'Price', '😍😍😍👏👏👏', 'I love this! Perfect for holiday 😍', '🙌', '❤️🙌', 'Los tenis precio', 'Muy 🔝', 'Esta ropa se está repi', 'Favourite model ', '🤩🤩🤩🤩 topisimaa ', 'guapaaa  ❤', 'Hermosa ']","['neutral', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'positive', 'neutral', 'positive', 'negative', 'positive', 'positive', 'positive', 'positive']"
3329325011666257321,2024-03-22 11:23:32,"We landed again in Gran Vía, MADRID🩷🫰🏼

We reopened the doors of one of our most emblematic stores to celebrate its 25th anniversary.

We are waiting for you at Gran Vía, 30.
Thanks to all for this welcome.

#stradivarius","We landed again in Gran Vía, MADRID🩷🫰🏼  We reopened the doors of one of our most emblematic stores to celebrate its th anniversary.  We are waiting for you at Gran Vía, . Thanks to all for this welcome.  ",6169,"['Wow! 😮❤', '😍😍😍😍', '❤️❤️❤️❤️❤️❤️❤️❤️ beauty', '❤❤❤❤❤', 'Best brand', '❤❤', '❤❤🔥', '👏👏👏💝', '💓💓💓💓', '😍😍😍😍😍👏👏👏👏', 'Please come to 🇨🇦 🙏🏼', '❤️', '👏👏👏', 'When in Munich?? 🙏🏻', '❤❤❤❤', 'Melhor loja da Europa❤', 'Adoro ir vestida de Stradivarius', '❤🔥', 'Que guaaaaaayyyyyy', '😍😍😍😍😍😍😍', 'Oleeee qué bien nos lo pasamos 😍❤️💜', 'Love ❤❤❤❤', '🙌🙌 habrá que ir a veros, es una pasada!!!!😍', 'Ayer fui a comprar y entré a la tienda y el ambiente era increíble 🤍✨', '@rodrilagunao ❤️', 'Enhorabuena por esa inauguración tan increíble ❤ os va ha ir genial un beso Fran 😘😘😘', '❤', '❤', '💕💕💕', '@azrasecgn koş gidiyoruz', 'Invitación a estos eventos, q no sea todo trabajar 😉', ""Hello, I'm having a problem with my order, please get back to me and let me know."", '😍😍😍 tienda favorita!!', 'Xq publicais todo en ingles??? Sois una empresa española, inaugurais en madrid una pedazo de tienda y lo poneis todo en ingles. No lo entiendo la verdad, tenemos un idioma super rico y hablado por millones de personas.', 'por favor volver abrir  en Tarrega había una tienda y la cerraron😢  necesitamos una urgente 👏', 'I will be there soon👏', '🤮🤮🤮🤮🤮', '@chiarag_78 non è possibile 😢', ""Hello, I'm having a problem with my order, please get back to me and let me know. @stradivarius"", '@dulcelopezflores99  a ese tiene que ir ! ❤️❤️❤️', 'Я  тебя  vspomnilа, oтпpavила в дupekt☺️', 'Sent you a DM💌', '❤', 'Love Stradivarius \U0001fa77', '¿A dónde se fueron los cajeros? ¿El servicio al cliente? Ahora además de todo también tenemos que hacer de cajeros? Que falta de respeto y delicadeza con los compradores, encima de que no tienen cajeros tenemos que pagar el mismo precio o más por un producto pésimo y el servicio ni hablar, porque no hay. Como se nota que a está ""empresa"" no le importa la gente, ni como trabajadores ni como compradores. Quieren todo para ellos y aún así hay gente comprando o mejor dicho regalando el dinero \U0001faf0🏽🤑 por productos tan de mala calidad 🤢 ¡Que vergüenza de marca, tienda y demás! #NoMeRepresenta', 'İstanbul’daki depoyu da kontrole gelin']","['Wow! 😮❤', '😍😍😍😍', '❤️❤️❤️❤️❤️❤️❤️❤️ beauty', '❤❤❤❤❤', 'Best brand', '❤❤', '❤❤🔥', '👏👏👏💝', '💓💓💓💓', '😍😍😍😍😍👏👏👏👏', 'Please come to 🇨🇦 🙏🏼', '❤️', '👏👏👏', 'When in Munich?? 🙏🏻', '❤❤❤❤', 'Melhor loja da Europa❤', 'Adoro ir vestida de Stradivarius', '❤🔥', 'Que guaaaaaayyyyyy', '😍😍😍😍😍😍😍', 'Oleeee qué bien nos lo pasamos 😍❤️💜', 'Love ❤❤❤❤', '🙌🙌 habrá que ir a veros, es una pasada!!!!😍', 'Ayer fui a comprar y entré a la tienda y el ambiente era increíble 🤍✨', ' ❤️', 'Enhorabuena por esa inauguración tan increíble ❤ os va ha ir genial un beso Fran 😘😘😘', '❤', '❤', '💕💕💕', ' koş gidiyoruz', 'Invitación a estos eventos, q no sea todo trabajar 😉', 'Hello, Im having a problem with my order, please get back to me and let me know.', '😍😍😍 tienda favorita!!', 'Xq publicais todo en ingles??? Sois una empresa española, inaugurais en madrid una pedazo de tienda y lo poneis todo en ingles. No lo entiendo la verdad, tenemos un idioma super rico y hablado por millones de personas.', 'por favor volver abrir  en Tarrega había una tienda y la cerraron😢  necesitamos una urgente 👏', 'I will be there soon👏', '🤮🤮🤮🤮🤮', ' non è possibile 😢', 'Hello, Im having a problem with my order, please get back to me and let me know. ', '  a ese tiene que ir ! ❤️❤️❤️', 'Я  тебя  vspomnilа, oтпpavила в дupekt☺️', 'Sent you a DM💌', '❤', 'Love Stradivarius \U0001fa77', '¿A dónde se fueron los cajeros? ¿El servicio al cliente? Ahora además de todo también tenemos que hacer de cajeros? Que falta de respeto y delicadeza con los compradores, encima de que no tienen cajeros tenemos que pagar el mismo precio o más por un producto pésimo y el servicio ni hablar, porque no hay. Como se nota que a está empresa no le importa la gente, ni como trabajadores ni como compradores. Quieren todo para ellos y aún así hay gente comprando o mejor dicho regalando el dinero \U0001faf0🏽🤑 por productos tan de mala calidad 🤢 ¡Que vergüenza de marca, tienda y demás! ', 'İstanbul’daki depoyu da kontrole gelin']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'negative', 'negative', 'positive', 'negative', 'negative', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'positive', 'negative', 'neutral']"
